key,16
5-848384,17181376412
7-1482773,17180000257
7-1482094,17180000257
7-1503487,17181114268
7-1496748,17182228481
7-1515700,17182228481
7-1263549,17181114268
7-1278737,17180000257
7-1261862,17179023268
7-1268191,17179023268
7-1244878,17181114268
7-1244808,17181114268
7-1255318,17181114268
7-1252479,17179023268
7-168651,17181114268
7-170465,17179023268
7-1206907,17180000257
5-938225,17182238682
7-1219144,17181114268
7-122635,17181245440
7-138163,17181114268
7-1377739,17181114268
7-864121,17181114268
7-1372752,17182228481
7-862970,17181114268
7-860611,17182228481
7-860147,17181114268
7-876547,17179023268
7-118712,17181114268
7-101852,17179023268
7-1064496,17179023268
7-992899,17180000257
7-964340,17181114268
5-764251,17182238682
7-1071075,17181114268
5-763704,17182238682
5-778113,17182238682
5-761512,17181245440
5-779161,17181245440
7-1041477,17181245440
5-773972,17182238682
7-1027217,17181114268
7-1024734,17181114268
5-759151,17182238682
7-950196,17180000257
7-1039436,17181114268
5-755788,17181245440
7-922561,17182228481
5-752870,17181245440
5-750739,17181245440
7-931428,17181114268
7-1002889,17181245440
7-1017080,17181245440
5-733357,17181376412
7-883280,17181114268
7-899197,17181114268
7-1190500,17181114268
5-705924,17181376412
7-1166742,17181114268
7-894264,17181114268
7-874621,17179023268
7-874775,17181114268
5-665192,17181376412
7-100953,17181245440
7-117638,17181114268
7-1343885,17182228481
7-869466,17182228481
7-1340725,17182228481
7-847293,17181114268
5-673359,17181376412
7-1350596,17182228481
7-1326059,17181114268
5-645115,17181245440
7-1323019,17179023268
7-1339541,17180000257
7-1321277,17179023268
7-2874,17179023268
5-655658,17181245440
7-1333429,17181114268
5-621165,17181376412
7-1318765,17181245440
5-637903,17181245440
7-1280055,17179023268
7-802598,17179023268
7-983326,17181114268
7-1292479,17180000257
7-999481,17182228481
7-1311209,17181114268
7-814790,17181114268
7-1067741,17181114268
7-50927,17181114268
7-34562,17181114268
7-34354,17181114268
7-28399,17181245440
7-421156,17179023268
7-19207,17181245440
5-221132,17182238682
7-429980,17181114268
7-429562,17179023268
5-237744,17182238682
7-586303,17182228481
7-406076,17181114268
5-234378,17181376412
5-233278,17181376412
7-417769,17181245440
7-594022,17181114268
7-595544,17179023268
5-219337,17181245440
7-410000,17181114268
7-591996,17181245440
7-409184,17181114268
7-410977,17181245440
5-215535,17181376412
5-392000,17182238682
7-576477,17181114268
7-559860,17180000257
7-554073,17181114268
5-357418,17180131329
7-527128,17180000257
7-523951,17181114268
5-681459,17181376412
5-699166,17181376412
7-910094,17181114268
7-909379,17182228481
5-714381,17182238682
7-678334,17181114268
5-709103,17181376412
7-674980,17181114268
7-644044,17181114268
7-645461,17179023268
7-640178,17181114268
7-1150526,17181245440
7-657631,17180000257
7-1149310,17179023268
7-653101,17179023268
7-648405,17181114268
7-1136932,17181114268
7-620741,17181114268
7-1131877,17179023268
7-636416,17180000257
7-1104033,17180000257
7-1082146,17181114268
5-436385,17182238682
7-1081740,17181245440
7-1096510,17181114268
7-602148,17181114268
7-799533,17181245440
7-601231,17181114268
7-1108752,17179023268
5-407438,17182238682
7-616610,17181245440
7-1111307,17179023268
5-411320,17181245440
7-774292,17181114268
5-574923,17180131329
5-568579,17180131329
7-749968,17180000257
7-727778,17180000257
7-727132,17181245440
7-86399,17179023268
7-85318,17179023268
7-95949,17181245440
7-90504,17179023268
7-681703,17180000257
7-701583,17181114268
5-506206,17180131329
7-64673,17181114268
7-64351,17181245440
7-62670,17181114268
7-710790,17181114268
7-708794,17181114268
7-691914,17181114268
7-465958,17181114268
7-463137,17182228481
7-460091,17180000257
7-472317,17181114268
7-54208,17182228481
5-275117,17181245440
7-49511,17181114268
7-51192,17181114268
7-1412643,17181114268
7-1412656,17181114268
7-324234,17179023268
7-1411222,17181114268
5-58989,17180131329
7-321342,17179023268
5-124249,17182238682
7-332201,17181245440
7-329020,17179023268
7-284261,17181245440
5-132515,17181376412
7-304972,17180000257
7-302472,17181114268
5-866903,17182238682
5-865635,17181376412
7-319747,17181245440
5-36554,17181376412
7-299127,17181114268
7-316059,17181245440
5-873717,17182238682
5-846433,17181245440
5-19648,17180131329
5-9203,17180131329
5-858982,17181376412
5-10135,17180131329
7-532860,17180000257
7-507783,17179023268
7-501978,17180000257
7-496188,17182228481
7-490495,17180000257
7-489144,17180000257
5-308584,17182238682
7-242042,17182228481
7-254678,17180000257
7-249513,17182228481
7-1464511,17179023268
7-1478399,17180000257
7-386270,17181114268
7-206113,17179023268
7-1472015,17181245440
7-205539,17181245440
7-383640,17179023268
7-1469783,17181114268
7-397190,17181114268
7-1459431,17181114268
7-1459269,17179023268
7-1426103,17180000257
7-370698,17181114268
7-345403,17179023268
7-1430218,17180000257
7-341822,17181114268
7-1407366,17181114268
7-355311,17179023268
7-352712,17180000257
7-352012,17181114268
