key,13
7-60001,268485810
7-1349380,268624018
5-434523,268624018
5-115885,268392546
7-258062,268620545
7-1349274,268485810
7-420215,268476962
7-438396,268502194
7-1351281,268381514
7-1349302,268713985
7-241891,268486145
7-438178,268477410
5-115797,268612234
7-960390,268599297
7-421893,268493938
7-438096,268608482
7-798193,268382209
7-439650,268392546
7-101254,268593921
7-1326673,268484609
7-600139,268608482
7-421760,268381514
7-79411,268387818
7-960033,268600754
7-100953,268500994
7-781475,268476962
5-115368,268502778
7-601440,268628698
7-119353,268563201
7-101338,268481162
7-1146447,268584626
7-961965,268502778
7-79531,268392546
7-1146429,268479489
7-101038,268628698
7-601461,268589882
5-795882,268582913
7-118919,268505857
7-961763,268608482
7-1466621,268484610
7-259343,268477410
7-79316,268371378
5-58465,268517377
7-799533,268500994
7-258854,268453889
7-240835,268599297
7-979583,268746753
7-258970,268582913
7-1326059,268484522
7-1146119,268355585
7-438969,268502194
5-255296,268473298
7-116689,268584626
7-1486509,268355073
7-601231,268484522
7-961547,268517377
7-1486020,268504634
7-1487806,268568065
5-614878,268613633
7-1506092,268487937
7-781358,268484609
7-1147943,268624018
7-76655,268488250
7-438812,268608034
7-421156,268471866
7-1327982,268382209
7-1326166,268435713
7-1466214,268608482
5-41934,268589882
7-616798,268484610
7-616610,268435458
7-616616,268371378
7-616452,268604673
5-432706,268618874
7-117638,268484522
5-112297,268618874
7-117629,268624018
7-1327263,268386049
7-117792,268608482
5-59402,268500993
7-256136,268359754
5-432267,268755402
7-77605,268547610
5-59203,268501249
7-1487646,268353538
7-1467913,268608482
7-436545,268476962
5-614921,268500993
7-796506,268493938
7-1467463,268392546
7-1327387,268392546
7-1146982,268435713
5-59204,268619777
7-616314,268604673
7-257799,268392546
5-41370,268485810
7-1486800,268476962
5-58989,268500993
5-612286,268621057
7-1487099,268489729
7-1144439,268608034
7-117069,268582657
5-793847,268637185
5-59092,268619777
7-1467380,268452097
7-1487049,268572161
7-1326892,268382209
7-437629,268485810
5-613740,268599297
7-114719,268386049
