key,16
5-259326,17181239390
7-641523,17180000256
6-466059,17177520090
6-467129,17180000258
5-226784,17181245440
6-476044,17180983296
5-47132,17181239390
5-226376,17181239390
7-656906,17181051774
6-464828,17180000258
6-465109,17179738113
7-1507668,17180000256
5-51009,17182238682
6-459933,17180000258
7-1265696,17180000256
6-441606,17181051774
7-1493717,17180131430
7-636289,17181114268
6-446809,17178624001
7-114929,17178865642
7-621709,17180078081
7-621550,17180078081
7-1492095,17181093866
6-446009,17178624001
7-787727,17182097409
6-454584,17180983296
7-1279961,17180000257
7-1261479,17181114268
6-452214,17180000258
7-784973,17180131329
7-1277254,17179869185
7-1277009,17180000256
6-471859,17181051774
7-623171,17180983297
6-471533,17177772033
7-621995,17181114470
6-424629,17178624001
7-1268498,17182238682
7-1268237,17180000256
7-1271881,17181051774
7-796679,17178865642
6-427680,17182468180
7-616718,17179869185
7-796161,17180000257
7-129005,17178865642
7-129158,17181114470
7-1484502,17180078081
5-248668,17181239390
6-453128,17178624001
7-602120,17181093866
7-1274584,17181051774
7-1275841,17179869185
7-1504054,17180000256
7-652859,17181114470
5-250485,17181239390
6-479583,17178624001
7-655163,17177270190
6-463685,17178624001
7-1487319,17181093866
7-653855,17180000256
5-231737,17181239390
6-458960,17177520090
7-628880,17180000257
7-1263584,17177772033
7-604766,17180078081
7-784402,17181114470
6-454811,17178624001
7-1276247,17180000257
7-104124,17180000256
5-44251,17182238682
7-626558,17181114268
6-477171,17180000258
7-601767,17180000256
7-799777,17180131430
7-799276,17179869185
7-601247,17180000256
6-473524,17181726638
7-119771,17180000256
7-622283,17180000256
7-1514523,17179869185
6-448126,17180983296
7-782923,17179869185
7-618752,17180078081
7-780020,17180000256
6-442406,17179738113
7-1266362,17180131430
7-110404,17181114268
7-1267888,17180000256
5-232446,17182238682
7-108210,17181114470
7-1267079,17180000256
7-109363,17179869185
7-163513,17182097409
7-160585,17180131329
7-885167,17178865642
7-160146,17180000256
5-36860,17181239390
