key,13
5-503799,268627969
7-882254,268538450
7-179399,268573441
7-903943,268451841
7-161531,268613633
7-903858,268365825
7-160615,268496897
5-484899,268451841
5-505034,268626433
7-160609,268603970
7-885278,268500906
7-178453,268580865
7-163948,268496897
7-162092,268550145
7-161743,268481162
7-882275,268470010
7-163347,268560482
7-163172,268604370
7-160585,268468225
7-885356,268584449
7-161838,268455425
7-902675,268547073
7-161978,268451841
7-160146,268451842
7-163896,268342785
7-904702,268435969
7-162241,268618874
7-887005,268453610
7-161936,268470074
7-882459,268480513
7-906995,268604370
7-887096,268625010
7-884343,268614410
7-163513,268468225
7-884312,268468226
7-904021,268567514
7-163671,268443890
7-884433,268366722
7-885167,268461170
7-904880,268453610
7-884671,268502778
7-884627,268354738
7-905743,268591873
5-504846,268398593
7-884608,268502194
7-163945,268538450
7-884546,268455425
7-904523,268359978
7-882154,268547073
5-503508,268489729
7-179122,268296650
7-179126,268561634
7-883784,268455425
5-483339,268451841
7-903932,268325842
7-160818,268505857
7-898661,268378738
7-900640,268451841
7-903025,268466177
5-518597,268599297
7-161108,268365825
7-176614,268560482
5-501892,268353793
7-898240,268561634
7-176185,268291658
7-880637,268570170
7-177277,268496897
7-898316,268566002
7-176741,268378658
7-903396,268351489
7-882873,268451842
7-882850,268455425
7-900231,268506113
7-900381,268648449
7-901840,268591873
7-918047,268455425
7-903183,268351489
7-903189,268338138
7-880180,268451842
7-900125,268366722
7-880334,268672402
7-918305,268385034
7-880778,268385930
7-898465,268625010
7-898475,268439553
7-898439,268473298
7-881652,268332450
7-899789,268627969
7-883305,268362497
7-176276,268296650
7-899910,268416257
7-899914,268484609
7-881698,268444673
7-919680,268435457
7-881411,268468225
5-501155,268599297
5-500931,268353793
7-881274,268492946
7-901390,268446721
7-901305,268489729
7-898839,268466177
7-918828,268608482
7-881032,268473298
5-516575,268353793
7-899317,268608482
7-880858,268484609
7-898959,268463346
7-918951,268573441
7-175794,268625010
5-516098,268599297
5-497635,268593921
7-175434,268573441
7-175950,268618874
7-175894,268473298
5-517918,268369665
7-916486,268688786
7-918900,268451841
7-919083,268550145
7-897515,268545025
5-514610,268489985
7-174309,268349441
7-175864,268451841
7-175004,268338689
7-175151,268338138
7-897874,268500993
7-916026,268461170
5-514708,268489729
7-917051,268612234
7-172638,268461170
5-517109,268489729
7-896391,268468138
7-175279,268568065
7-917224,268573441
7-172548,268473298
7-175126,268451841
7-897691,268484609
5-494531,268505857
7-172055,268618874
7-897997,268388170
7-175063,268608482
5-494395,268615681
7-894786,268416257
7-917018,268451841
7-917167,268561634
7-894463,268484609
7-914475,268735906
5-492263,268468225
7-894894,268436890
7-173546,268550145
7-894309,268470074
5-514999,268506113
7-170746,268365825
7-173762,268538450
7-914484,268439553
5-513885,268500993
7-892528,268451754
7-915724,268388170
7-915687,268439553
7-915911,268545025
7-894116,268466177
7-172985,268365825
7-895756,268443890
7-895231,268470074
7-170567,268500993
7-169821,268502778
7-892756,268603970
7-168383,268382209
7-914997,268439553
7-915869,268451841
7-173373,268453610
7-169642,268446721
7-892477,268567514
7-912331,268332258
7-913869,268484522
7-912738,268570170
7-168096,268458306
7-168289,268664833
7-168293,268612234
7-892273,268332450
7-892205,268484609
7-892345,268436890
7-171482,268578817
7-913992,268500993
7-169356,268502778
