key,18
7-1406544,274878431232
7-1405662,274878431232
7-357307,274878431232
7-355147,274878431232
7-352588,274878431232
7-1400691,274878431232
7-324133,274878431232
7-338168,274878431232
7-336747,274878431232
7-337860,274878431232
7-330618,274878431232
7-331494,274878431232
7-294931,274878431232
7-312782,274878431232
7-288266,274878431232
7-1507668,274878431232
7-1504054,274878431232
7-1516405,274878431232
7-1511018,274878431232
7-1267888,274878431232
7-1267079,274878431232
7-1265696,274878431232
7-1277009,274878431232
7-1268237,274878431232
7-183021,274878431232
7-1247048,274878431232
7-1243105,274878431232
7-1240693,274878431232
7-166266,274878431232
7-167835,274878431232
7-167273,274878431232
7-1250379,274878431232
7-160585,274878955521
7-160146,274878431232
7-1222059,274878955521
7-84885,274878431232
7-99844,274878431232
7-95047,274878955521
7-707392,274878431232
7-93187,274878431232
7-685053,274878431232
7-89877,274878955521
7-703457,274878955521
7-66797,274878431232
7-699165,274878431232
7-64345,274878955521
7-65713,274878431232
7-717042,274878431232
7-716902,274878431232
7-78793,274878431232
7-715067,274878431232
7-77717,274878431232
7-77083,274878431232
7-464485,274878431232
7-73519,274878431232
7-669792,274878431232
7-645279,274878431232
7-641523,274878431232
7-653855,274878431232
7-1120081,274878431232
7-1137584,274878431232
7-622283,274878431232
7-1129543,274878431232
7-784973,274878955521
7-780020,274878431232
7-601767,274878431232
7-601247,274878431232
7-799188,274878431232
7-611874,274878431232
7-779245,274878431232
7-771392,274878431232
7-86790,274878431232
7-720403,274878431232
7-720252,274878431232
7-84215,274878431232
7-264641,274878431232
7-264025,274878955521
7-268098,274878431232
7-241200,274878431232
7-221367,274878431232
7-382044,274878955521
7-203934,274878431232
7-1444798,274878431232
7-212793,274878431232
7-1442838,274878431232
7-392337,274878431232
7-1459486,274878431232
7-390439,274878431232
7-389364,274878431232
7-390883,274878431232
7-1449456,274878431232
7-374639,274878955521
7-1421121,274878431232
7-368412,274878431232
7-1437069,274878431232
7-1206405,274878431232
7-1207141,274878431232
7-156077,274878431232
7-156023,274878431232
7-1383216,274878431232
7-1399706,274878955521
7-1396656,274878431232
7-1397828,274878955521
7-151111,274878431232
7-1213807,274878431232
7-1388344,274878431232
7-123559,274878431232
7-1366628,274878431232
7-1361964,274878431232
7-1378814,274878431232
7-1377244,274878431232
7-104124,274878431232
7-119771,274878431232
7-875781,274878431232
7-869939,274878431232
7-19133,274878431232
7-14257,274878955521
7-583817,274878431232
7-418330,274878431232
7-706,274878431232
7-581915,274878955521
7-596708,274878431232
7-409202,274878431232
7-408983,274878431232
7-571778,274878955521
7-542225,274878431232
7-542909,274878431232
7-548812,274878431232
7-522343,274878955521
7-502943,274878431232
7-481873,274878955521
7-498181,274878431232
7-519497,274878431232
7-499237,274878955521
7-517381,274878431232
7-1042519,274878431232
7-1054726,274878431232
7-1052553,274878431232
7-956239,274878955521
7-1025593,274878431232
7-948379,274878431232
7-1023306,274878431232
7-937451,274878431232
7-937090,274878431232
7-1007579,274878431232
7-1185872,274878431232
7-928421,274878431232
7-1003407,274878431232
7-931170,274878431232
7-1014935,274878955521
7-1192790,274878431232
7-882873,274878431232
7-880180,274878431232
7-1188132,274878431232
7-889425,274878431232
7-113453,274878431232
7-1341619,274878431232
7-9753,274878955521
7-852474,274878431232
7-852599,274878431232
7-853411,274878431232
7-4746,274878955521
7-1323657,274878431232
7-2816,274878955521
7-838745,274878955521
7-1295174,274878955521
7-998260,274878431232
7-1309544,274878431232
7-1063237,274878431232
7-1079489,274878431232
7-964863,274878431232
7-965139,274878431232
7-960164,274878431232
7-1046661,274878431232
7-1046221,274878431232
7-47087,274878431232
7-45713,274878955521
7-476016,274878955521
7-43581,274878431232
7-475439,274878431232
7-59465,274878431232
7-473649,274878431232
7-56360,274878431232
7-53942,274878955521
7-51510,274878955521
7-51245,274878955521
7-22341,274878955521
7-454122,274878431232
7-39864,274878431232
7-38983,274878431232
7-37174,274878431232
7-32967,274878431232
7-31203,274878431232
7-31123,274878431232
7-421199,274878955521
