key,15
7-894894,4294444610
5-513885,4295754241
7-892205,4296212481
7-892345,4294444610
7-903943,4296081409
5-503508,4295606273
7-883784,4295574017
7-882873,4295032834
7-676038,4295655425
7-152433,4296081409
7-677019,4294606849
7-153554,4294526914
7-889391,4294639617
7-145969,4294606849
7-666764,4295058562
5-264433,4294648130
5-260080,4295106882
7-157394,4294525441
5-261543,4295163906
7-661899,4294656513
7-887005,4294526914
7-884546,4294525441
7-163513,4295098369
7-884312,4294574082
7-885278,4295754178
7-160585,4295098369
7-885167,4295058562
7-904880,4294526914
7-141664,4295032833
7-159621,4294623233
7-141348,4294526914
5-99254,4295754241
7-915869,4296081409
7-173373,4294526914
7-894116,4294606849
7-170567,4295229441
7-172638,4295058562
5-517109,4294623233
5-514708,4295606273
7-894463,4296212481
7-143456,4295493186
7-143531,4294526914
7-143112,4295058562
7-140132,4294508545
7-882850,4294525441
7-903025,4294606849
7-900640,4296081409
7-918047,4294525441
7-674912,4295574722
5-88702,4294623233
7-150178,4294606849
7-672773,4295098369
7-675980,4294525441
7-675938,4295493186
7-150745,4295655425
7-675530,4294949698
7-149453,4294606849
7-151409,4294574082
7-151111,4295032834
7-673514,4295058562
7-896391,4295098818
7-897874,4295754241
7-916026,4295058562
7-175126,4296081409
7-880180,4295032834
7-901305,4294623233
7-898839,4294606849
7-175864,4294508545
7-156077,4295032834
7-156023,4295032834
7-660785,4295493186
7-660705,4295058562
7-890601,4295164354
7-910766,4294525441
7-147653,4295098818
7-910589,4294508545
7-913869,4295164354
7-913992,4295229441
7-171077,4294574082
7-170955,4294526914
7-910513,4295058562
7-147550,4295574017
7-911620,4294508545
7-889425,4295032834
7-679059,4294967809
7-155970,4296081409
7-155928,4294623233
7-155667,4294656513
7-146701,4295032833
5-488670,4294623233
7-913372,4295058562
7-893105,4294606849
7-161838,4295574017
7-161978,4296081409
7-160146,4295032834
7-882275,4294949698
6-466059,4295234434
6-467129,4295163906
6-464634,4294705602
7-656906,4294949698
7-133874,4295574017
6-464828,4295163906
7-655854,4295493186
6-465109,4295032833
5-226784,4295229442
6-476044,4295229442
5-47132,4295106882
5-226376,4295106882
5-259326,4295106882
5-241109,4294648130
7-641523,4295032834
6-467869,4296212481
7-671633,4294949698
7-669792,4295032834
7-671797,4294508994
7-671047,4295574017
7-122162,4294623233
7-123931,4294656513
7-123559,4295032834
5-63212,4295606273
5-248668,4295106882
7-1504054,4295032834
7-652859,4295164354
6-479676,4294705602
7-672881,4294639617
7-127947,4294623233
7-670387,4294606849
7-668189,4295574722
6-463685,4295164417
7-128154,4296081409
7-652582,4294656513
7-1487319,4295058562
7-1484843,4295164354
7-1485135,4295655425
6-461132,4296409089
7-107058,4294967809
7-106821,4295655425
6-476465,4294705602
7-651767,4295493186
7-1502297,4294525441
5-250485,4295106882
7-652914,4295493186
7-107958,4295574017
6-461598,4296212481
5-247915,4295106882
7-646241,4294525441
5-244530,4295106882
