key,15
5-848384,4295164354
5-825037,4294590465
7-1487099,4295671809
5-820561,4295754241
5-839860,4294590465
7-1482773,4295163905
7-1503842,4296212481
7-1482156,4295684738
7-1482094,4295163905
7-1503487,4295164354
7-1502942,4295688193
7-1482929,4294705665
5-836826,4294590465
7-1496748,4295294977
7-1494774,4295688193
7-1494685,4295705089
7-1515700,4295294977
7-1267139,4295684738
5-803696,4295754241
7-1265309,4295705089
7-1263549,4295164354
5-816048,4294590465
7-1278660,4295688193
7-1278737,4295163905
7-1260554,4294636162
7-1261862,4295106882
7-1279865,4295671809
5-808085,4295754241
7-1272112,4294705665
7-1272903,4295684738
7-1323019,4295106882
7-851012,4294636162
7-1320328,4295671809
7-1338022,4295639041
7-1339541,4295163905
7-1339516,4294590465
7-1321277,4295106882
7-2874,4295106882
5-655658,4295229442
7-827133,4295639041
7-1336131,4295639041
7-825478,4295671809
7-825303,4294590465
7-1335558,4294590465
5-649222,4295684738
5-648904,4295684738
7-839991,4295671809
7-1333429,4295164354
7-837422,4295684738
7-837385,4295688193
7-1287856,4294648130
5-638630,4295684738
7-1285490,4294636162
7-830637,4295655425
7-1302168,4294705665
5-621165,4295164354
7-1318765,4295229442
5-637903,4295229442
7-1280055,4295106882
7-1300117,4295671809
7-108712,4295684738
7-847293,4295164354
7-847036,4295705089
5-675383,4295684738
7-1357978,4294636162
7-109499,4295684738
5-673359,4295164354
7-843817,4295688193
5-670613,4295684738
7-843200,4295705089
7-841945,4294639617
7-859745,4295705089
7-841588,4294656513
7-1350596,4295294977
7-1350557,4296212481
7-1350081,4294636162
7-1349274,4295684738
5-644280,4295754178
7-1326673,4295688193
7-857035,4294705665
7-1326059,4295164354
7-1326166,4294705665
5-645163,4295684738
5-645115,4295229442
7-853785,4294636162
7-853729,4294656513
7-853442,4296212481
7-1323630,4295754178
7-850327,4294656513
7-4846,4295684738
7-1228535,4295684738
7-1386678,4294636162
7-140881,4295671809
7-159117,4295655425
7-1207237,4295671809
7-1206907,4295163905
7-1385606,4294648130
5-938225,4295234434
5-937776,4295684738
7-153850,4294705665
7-1219144,4295164354
7-1216728,4294639617
5-935171,4295754178
7-1214328,4295705089
7-1395460,4295684738
7-122635,4295229442
7-123458,4295622658
7-1391972,4294590465
7-122823,4294656513
7-1211240,4295705089
7-138163,4295164354
7-139577,4294639617
7-1365090,4295655425
7-135691,4295655425
7-132281,4296348546
7-1379760,4295639041
7-131704,4294705665
7-1377739,4295164354
7-1377458,4295671809
7-864121,4295164354
7-1268420,4295754178
7-1268191,4295106882
7-180685,4295705089
7-196130,4295754178
7-197171,4294705665
7-1244878,4295164354
7-1244808,4295164354
7-1242609,4294705665
7-1242434,4294705665
7-1241912,4294639617
7-191705,4295671809
7-166578,4294636162
7-1255318,4295164354
7-1252479,4295106882
7-1250297,4294648130
7-163457,4295671809
7-163296,4294636162
7-161452,4294590465
7-1224301,4295684738
7-1224826,4295688193
5-941627,4295754178
7-168651,4295164354
7-170465,4295106882
7-1220952,4294639617
7-168034,4295622658
7-146131,4295671809
7-146100,4294639617
7-1232770,4295655425
5-949633,4294590465
7-1232887,4295671809
7-107917,4295671809
7-104722,4295622658
7-1372752,4295294977
7-862970,4295164354
7-860611,4295294977
7-1372065,4294636162
7-860147,4295164354
7-1370606,4294648130
7-1370714,4294590465
7-103947,4294636162
7-1368226,4294636162
7-876547,4295106882
7-118712,4295164354
7-1346722,4295705089
7-101852,4295106882
7-874621,4295106882
7-874775,4295164354
7-1346148,4295622658
5-665192,4295164354
7-100953,4295229442
7-117638,4295164354
7-1345357,4295622658
7-870642,4294705665
7-114178,4295622658
7-868701,4294636162
7-1343885,4295294977
5-679151,4295684738
7-869806,4295684738
7-869466,4295294977
7-1340725,4295294977
7-1301419,4294705665
7-1318833,4294656513
7-987311,4295639041
7-1316516,4294648130
5-633550,4295684738
7-802598,4295106882
7-983244,4295684738
7-1292788,4294705665
7-983326,4295164354
7-1292479,4295163905
7-998070,4295655425
7-998027,4294656513
7-801741,4296196674
7-801756,4295684738
7-1313207,4295671809
7-999481,4295294977
7-1311209,4295164354
7-997230,4296212481
7-814790,4295164354
7-1066251,4294705665
7-814712,4294639617
7-994323,4294656513
7-1067741,4295164354
7-992657,4294648130
7-1064496,4295106882
